"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-03-25T04:00:00.000Z","423.71","425.87","417.50","419.21","-1.87","-2.38","73,626,780"
"2024-04-01T04:00:00.000Z","422.43","427.13","416.07","423.99","1.14","0.63","86,968,262"
"2024-04-08T04:00:00.000Z","423.64","427.83","418.19","420.38","-0.85","-1.36","80,510,643"
"2024-04-15T04:00:00.000Z","425.07","425.29","396.34","397.68","-5.40","-5.91","104,867,239"
"2024-04-22T04:00:00.000Z","398.64","411.51","386.63","404.86","1.80","1.30","121,805,655"
"2024-04-29T04:00:00.000Z","403.79","405.69","387.77","405.20","0.08","-0.42","107,468,185"
"2024-05-06T04:00:00.000Z","407.29","413.89","404.91","413.25","1.99","1.48","77,176,543"
"2024-05-13T04:00:00.000Z","416.51","424.65","409.34","419.45","1.50","0.99","85,880,811"
"2024-05-20T04:00:00.000Z","419.45","432.82","419.23","429.39","2.37","1.86","85,018,655"
"2024-05-28T04:00:00.000Z","428.86","430.16","403.78","414.38","-3.49","-4.00","107,849,136"
"2024-06-03T04:00:00.000Z","414.78","425.51","408.19","423.09","2.10","1.59","77,443,624"
"2024-06-10T04:00:00.000Z","423.94","442.60","423.13","441.77","4.42","3.91","80,607,721"
"2024-06-17T04:00:00.000Z","441.78","450.13","439.93","448.97","1.63","1.12","92,432,193"
"2024-06-24T04:00:00.000Z","448.99","455.35","445.61","446.15","-0.63","-1.14","92,503,121"
"2024-07-01T04:00:00.000Z","447.85","467.51","444.86","466.72","4.61","4.10","57,679,271"
"2024-07-08T04:00:00.000Z","465.71","466.86","449.83","452.73","-3.00","-3.50","87,980,479"
"2024-07-15T04:00:00.000Z","452.48","456.44","431.22","436.32","-3.62","-4.13","95,265,589"
"2024-07-22T04:00:00.000Z","441.00","447.58","416.52","424.50","-2.71","-3.22","109,445,898"
"2024-07-29T04:00:00.000Z","430.80","431.37","403.61","407.75","-3.95","-4.45","150,710,061"
"2024-08-05T04:00:00.000Z","388.47","409.34","384.89","405.29","-0.60","-1.11","126,012,911"
"2024-08-12T04:00:00.000Z","406.33","421.34","403.52","418.47","3.25","2.74","98,069,629"
"2024-08-19T04:00:00.000Z","418.96","426.79","414.61","416.32","-0.51","-1.02","67,041,410"
