"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-01-16T05:00:00.000Z","110.73","121.15","108.52","120.57","9.35","8.49","130,357,881"
"2024-01-22T05:00:00.000Z","121.07","127.87","119.48","119.94","-0.52","-1.38","145,815,290"
"2024-01-29T05:00:00.000Z","120.94","122.91","116.90","121.88","1.62","0.76","116,237,561"
"2024-02-05T05:00:00.000Z","122.14","129.01","120.64","127.76","4.83","3.97","129,372,391"
"2024-02-12T05:00:00.000Z","128.41","128.42","122.15","123.98","-2.96","-3.82","127,712,799"
"2024-02-20T05:00:00.000Z","123.02","131.36","119.72","129.05","4.09","3.23","111,408,563"
"2024-02-26T05:00:00.000Z","130.40","140.13","127.71","139.28","7.93","7.07","111,906,810"
"2024-03-04T05:00:00.000Z","139.68","143.16","129.56","130.28","-6.46","-7.32","252,104,781"
"2024-03-11T04:00:00.000Z","127.21","130.18","122.45","122.99","-5.59","-6.45","239,674,969"
"2024-03-18T04:00:00.000Z","124.83","140.32","119.85","135.30","10.01","9.16","202,541,026"
"2024-03-25T04:00:00.000Z","134.46","137.95","129.56","132.50","-2.07","-2.93","90,223,537"
"2024-04-01T04:00:00.000Z","132.53","140.35","130.30","133.90","1.06","0.20","117,082,047"
"2024-04-08T04:00:00.000Z","133.32","139.14","130.82","134.36","0.35","-0.51","112,183,500"
"2024-04-15T04:00:00.000Z","136.96","136.96","119.72","120.43","-10.37","-11.23","137,736,581"
"2024-04-22T04:00:00.000Z","122.41","135.54","120.02","134.36","11.57","10.71","121,840,563"
"2024-04-29T04:00:00.000Z","134.37","135.26","122.29","127.77","-4.91","-5.77","120,855,242"
"2024-05-06T04:00:00.000Z","128.58","134.36","127.47","133.24","4.28","3.42","71,106,500"
"2024-05-13T04:00:00.000Z","134.76","144.49","132.54","139.48","4.69","3.83","117,289,102"
"2024-05-20T04:00:00.000Z","139.56","142.85","137.76","140.74","0.90","0.04","111,305,225"
"2024-05-28T04:00:00.000Z","140.96","141.67","130.68","132.81","-5.63","-6.49","144,642,809"
"2024-06-03T04:00:00.000Z","135.23","142.45","130.21","140.62","5.88","5.02","120,340,075"
"2024-06-10T04:00:00.000Z","140.94","174.67","140.87","173.45","23.35","22.49","281,475,039"
"2024-06-17T04:00:00.000Z","179.94","185.10","165.09","165.81","-4.40","-5.26","342,585,407"
"2024-06-24T04:00:00.000Z","164.21","166.10","156.40","160.55","-3.17","-4.03","262,888,004"
"2024-07-01T04:00:00.000Z","160.82","176.55","159.35","170.33","6.09","5.23","165,354,002"
"2024-07-08T04:00:00.000Z","170.50","177.10","166.85","170.07","-0.15","-1.01","196,952,000"
"2024-07-15T04:00:00.000Z","170.00","173.51","153.90","157.35","-7.48","-8.34","152,870,400"
"2024-07-22T04:00:00.000Z","160.23","165.33","145.52","151.63","-3.64","-4.49","139,257,900"
"2024-07-29T04:00:00.000Z","152.02","161.33","139.60","143.82","-5.15","-6.01","167,621,200"
"2024-08-05T04:00:00.000Z","129.61","150.10","128.50","148.26","3.09","2.23","141,831,800"
"2024-08-12T04:00:00.000Z","148.08","166.67","146.37","165.72","11.78","10.92","107,257,900"
"2024-08-19T04:00:00.000Z","164.86","172.42","160.42","162.34","-2.04","-2.90","85,980,654"
